placeDcid,placeName,Date:RetailDrugDistribution_DrugDistribution_TincuredOpium,Value:RetailDrugDistribution_DrugDistribution_TincuredOpium,Source:RetailDrugDistribution_DrugDistribution_TincuredOpium
geoId/48421,Sherman County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48421,Sherman County,2016-10,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48421,Sherman County,2017-01,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48421,Sherman County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48421,Sherman County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48421,Sherman County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48425,Somervell County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48425,Somervell County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48425,Somervell County,2016-07,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48425,Somervell County,2016-10,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48425,Somervell County,2017-01,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48425,Somervell County,2017-04,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48425,Somervell County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48425,Somervell County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48437,Swisher County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48437,Swisher County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48437,Swisher County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48437,Swisher County,2016-10,0.08,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48437,Swisher County,2017-01,0.08,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48437,Swisher County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48437,Swisher County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48437,Swisher County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2011-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2011-10,1.62,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2012-01,3.23,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2012-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2012-07,1.62,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2016-01,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2016-04,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2016-07,7.81,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2016-10,5.47,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2017-01,4.28,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2017-04,2,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48439,Tarrant County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48483,Wheeler County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48483,Wheeler County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48483,Wheeler County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48483,Wheeler County,2016-10,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48483,Wheeler County,2017-01,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48483,Wheeler County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48483,Wheeler County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48483,Wheeler County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48497,Wise County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48497,Wise County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48497,Wise County,2016-07,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48497,Wise County,2016-10,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48497,Wise County,2017-01,0.1,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48497,Wise County,2017-04,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48497,Wise County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/48497,Wise County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50001,Addison County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50001,Addison County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50001,Addison County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50001,Addison County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50005,Caledonia County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50005,Caledonia County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50005,Caledonia County,2011-07,0.13,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50005,Caledonia County,2011-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50005,Caledonia County,2012-01,0.13,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50005,Caledonia County,2012-04,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50005,Caledonia County,2012-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50005,Caledonia County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50007,Chittenden County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50007,Chittenden County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50007,Chittenden County,2016-07,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50007,Chittenden County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50015,Lamoille County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50015,Lamoille County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50015,Lamoille County,2016-07,0.55,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50015,Lamoille County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50017,Orange County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50017,Orange County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50017,Orange County,2011-07,1.24,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50017,Orange County,2011-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50017,Orange County,2012-01,1.24,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50017,Orange County,2012-04,0.62,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50017,Orange County,2012-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50017,Orange County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50017,Orange County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50017,Orange County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50017,Orange County,2016-07,0.15,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50017,Orange County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50023,Washington County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50023,Washington County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50023,Washington County,2011-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50023,Washington County,2011-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50023,Washington County,2012-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50023,Washington County,2012-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50023,Washington County,2012-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50023,Washington County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50023,Washington County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50023,Washington County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50023,Washington County,2016-07,1.65,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50023,Washington County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50027,Windsor County,2011-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50027,Windsor County,2011-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50027,Windsor County,2011-07,1.88,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50027,Windsor County,2011-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50027,Windsor County,2012-01,1.88,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50027,Windsor County,2012-04,0.94,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50027,Windsor County,2012-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/50027,Windsor County,2012-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51013,Arlington County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51013,Arlington County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51013,Arlington County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51013,Arlington County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51043,Clarke County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51043,Clarke County,2016-04,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51043,Clarke County,2016-07,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51043,Clarke County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51043,Clarke County,2017-01,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51043,Clarke County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51043,Clarke County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51043,Clarke County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51047,Culpeper County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51047,Culpeper County,2016-04,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51047,Culpeper County,2016-07,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51047,Culpeper County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51047,Culpeper County,2017-01,0.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51047,Culpeper County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51047,Culpeper County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51047,Culpeper County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51059,Fairfax County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51059,Fairfax County,2016-04,4.37,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51059,Fairfax County,2016-07,3.09,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51059,Fairfax County,2016-10,2.03,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51059,Fairfax County,2017-01,3.81,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51059,Fairfax County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51059,Fairfax County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51059,Fairfax County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51061,Fauquier County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51061,Fauquier County,2016-04,0.19,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51061,Fauquier County,2016-07,0.19,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51061,Fauquier County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51061,Fauquier County,2017-01,0.45,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51061,Fauquier County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51061,Fauquier County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51061,Fauquier County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51107,Loudoun County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51107,Loudoun County,2016-04,1.31,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51107,Loudoun County,2016-07,1.32,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51107,Loudoun County,2016-10,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51107,Loudoun County,2017-01,3.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51107,Loudoun County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51107,Loudoun County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51107,Loudoun County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51153,Prince William County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51153,Prince William County,2016-04,1.26,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51153,Prince William County,2016-07,0.88,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51153,Prince William County,2016-10,0.16,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51153,Prince William County,2017-01,1.69,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51153,Prince William County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51153,Prince William County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51153,Prince William County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51157,Rappahannock County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51157,Rappahannock County,2016-04,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51157,Rappahannock County,2016-07,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51157,Rappahannock County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51157,Rappahannock County,2017-01,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51157,Rappahannock County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51157,Rappahannock County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51157,Rappahannock County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51179,Stafford County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51179,Stafford County,2016-04,0.01,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51179,Stafford County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51179,Stafford County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51510,Alexandria,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51510,Alexandria,2016-04,2.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51510,Alexandria,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51510,Alexandria,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51510,Alexandria,2017-01,1.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51510,Alexandria,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51510,Alexandria,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51510,Alexandria,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51600,Fairfax,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51600,Fairfax,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51600,Fairfax,2016-07,0.11,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51600,Fairfax,2016-10,0.11,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51610,Falls Church,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51610,Falls Church,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51610,Falls Church,2016-07,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51610,Falls Church,2016-10,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51683,Manassas,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51683,Manassas,2016-04,0.16,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51683,Manassas,2016-07,0.16,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51683,Manassas,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51683,Manassas,2017-01,0.37,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51683,Manassas,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51683,Manassas,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51683,Manassas,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51685,Manassas Park,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51685,Manassas Park,2016-04,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51685,Manassas Park,2016-07,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51685,Manassas Park,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51685,Manassas Park,2017-01,0.14,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51685,Manassas Park,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51685,Manassas Park,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/51685,Manassas Park,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53011,Clark County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53011,Clark County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53011,Clark County,2016-07,2.63,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53011,Clark County,2016-10,2.63,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53015,Cowlitz County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53015,Cowlitz County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53015,Cowlitz County,2016-07,0.63,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53015,Cowlitz County,2016-10,0.63,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53027,Grays Harbor County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53027,Grays Harbor County,2016-04,0.36,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53027,Grays Harbor County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53027,Grays Harbor County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53029,Island County,2017-01,0.11,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53029,Island County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53029,Island County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53029,Island County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53033,King County,2016-01,1.91,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53033,King County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53033,King County,2016-07,2.3,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53033,King County,2016-10,0.96,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53033,King County,2017-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53033,King County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53033,King County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53033,King County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53035,Kitsap County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53035,Kitsap County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53035,Kitsap County,2016-07,0.06,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53035,Kitsap County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53037,Kittitas County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53037,Kittitas County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53037,Kittitas County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53037,Kittitas County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53039,Klickitat County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53039,Klickitat County,2016-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53039,Klickitat County,2016-07,0.12,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53039,Klickitat County,2016-10,0.12,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53041,Lewis County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53041,Lewis County,2016-04,0.34,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53041,Lewis County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53041,Lewis County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53045,Mason County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53045,Mason County,2016-04,0.3,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53045,Mason County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53045,Mason County,2016-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53049,Pacific County,2016-01,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53049,Pacific County,2016-04,0.05,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53049,Pacific County,2016-07,0.07,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53049,Pacific County,2016-10,0.07,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53053,Pierce County,2016-01,1.19,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53053,Pierce County,2016-04,2.42,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53053,Pierce County,2016-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53053,Pierce County,2016-10,1.19,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53053,Pierce County,2017-01,2.36,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53053,Pierce County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53053,Pierce County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53053,Pierce County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53055,San Juan County,2017-01,0.02,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53055,San Juan County,2017-04,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53055,San Juan County,2017-07,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
geoId/53055,San Juan County,2017-10,0,https://www.deadiversion.usdoj.gov/arcos/retail_drug_summary/
